Age,Flight Distance,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Satisfaction
62.0,2894.0,0.0,1.0,2.0,4.0,5.0,1.0,4.0,2.0,Satisfied
39.0,1005.0,0.0,3.0,3.0,4.0,3.0,1.0,5.0,3.0,Neutral or Dissatisfied
51.0,209.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,Satisfied
43.0,1814.0,0.0,1.0,1.0,3.0,3.0,1.0,5.0,5.0,Satisfied
9.0,89.0,7.0,5.0,2.0,4.0,2.0,3.0,4.0,4.0,Neutral or Dissatisfied
44.0,1119.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,Neutral or Dissatisfied
33.0,436.0,10.0,2.0,2.0,3.0,5.0,2.0,4.0,5.0,Satisfied
32.0,802.0,10.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,Neutral or Dissatisfied
22.0,912.0,0.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,Neutral or Dissatisfied
10.0,321.0,0.0,2.0,2.0,1.0,2.0,4.0,1.0,5.0,Neutral or Dissatisfied
53.0,1440.0,0.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,Satisfied
39.0,201.0,0.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,Neutral or Dissatisfied
17.0,589.0,0.0,0.0,4.0,5.0,4.0,1.0,4.0,2.0,Satisfied
40.0,599.0,0.0,4.0,4.0,3.0,4.0,1.0,4.0,5.0,Satisfied
46.0,3550.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,Satisfied
70.0,756.0,0.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,Neutral or Dissatisfied
9.0,1074.0,0.0,2.0,2.0,1.0,2.0,3.0,4.0,5.0,Neutral or Dissatisfied
22.0,3889.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Satisfied
43.0,366.0,0.0,1.0,1.0,5.0,5.0,1.0,5.0,4.0,Satisfied
26.0,227.0,0.0,4.0,3.0,4.0,3.0,2.0,5.0,3.0,Neutral or Dissatisfied
52.0,3058.0,0.0,1.0,1.0,3.0,5.0,1.0,4.0,4.0,Satisfied
66.0,2106.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,Neutral or Dissatisfied
29.0,119.0,0.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,Neutral or Dissatisfied
60.0,2106.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,Satisfied
55.0,447.0,0.0,5.0,3.0,3.0,5.0,3.0,4.0,4.0,Neutral or Dissatisfied
60.0,369.0,0.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,Satisfied
23.0,2611.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,Neutral or Dissatisfied
33.0,2246.0,0.0,2.0,2.0,5.0,4.0,2.0,5.0,3.0,Satisfied
65.0,978.0,0.0,4.0,0.0,3.0,5.0,3.0,1.0,4.0,Satisfied
31.0,814.0,0.0,3.0,3.0,4.0,3.0,4.0,3.0,1.0,Neutral or Dissatisfied
13.0,1608.0,0.0,5.0,4.0,4.0,4.0,1.0,4.0,2.0,Neutral or Dissatisfied
25.0,1304.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,3.0,Satisfied
50.0,130.0,0.0,3.0,3.0,3.0,5.0,3.0,5.0,4.0,Satisfied
57.0,3007.0,0.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,Neutral or Dissatisfied
26.0,2475.0,0.0,3.0,3.0,4.0,3.0,1.0,3.0,1.0,Neutral or Dissatisfied
33.0,422.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,5.0,Neutral or Dissatisfied
48.0,989.0,0.0,5.0,2.0,3.0,2.0,4.0,4.0,3.0,Neutral or Dissatisfied
41.0,1069.0,0.0,4.0,4.0,1.0,3.0,4.0,2.0,3.0,Neutral or Dissatisfied
54.0,2994.0,0.0,2.0,2.0,1.0,4.0,2.0,5.0,1.0,Satisfied
34.0,374.0,0.0,3.0,3.0,5.0,4.0,3.0,4.0,1.0,Satisfied
8.0,399.0,0.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,Neutral or Dissatisfied
44.0,1990.0,10.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,Neutral or Dissatisfied
37.0,2599.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,Satisfied
75.0,111.0,0.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,Satisfied
56.0,2656.0,0.0,1.0,5.0,1.0,2.0,1.0,3.0,3.0,Neutral or Dissatisfied
53.0,493.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,Neutral or Dissatisfied
52.0,1589.0,0.0,1.0,1.0,3.0,4.0,1.0,3.0,5.0,Satisfied
50.0,3141.0,0.0,1.0,1.0,3.0,5.0,1.0,4.0,5.0,Satisfied
41.0,3837.0,0.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,Satisfied
24.0,2106.0,8.0,5.0,5.0,4.0,5.0,3.0,1.0,2.0,Satisfied
51.0,3855.0,0.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,Satisfied
43.0,3092.0,0.0,4.0,0.0,4.0,4.0,4.0,5.0,4.0,Satisfied
57.0,2079.0,0.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,Satisfied
44.0,2670.0,0.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,Satisfied
40.0,3083.0,0.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,Satisfied
56.0,599.0,0.0,3.0,1.0,5.0,2.0,4.0,4.0,3.0,Neutral or Dissatisfied
15.0,416.0,0.0,1.0,4.0,3.0,4.0,3.0,4.0,1.0,Satisfied
59.0,3136.0,0.0,2.0,2.0,5.0,4.0,2.0,3.0,5.0,Satisfied
63.0,370.0,8.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,Neutral or Dissatisfied
46.0,2475.0,0.0,3.0,0.0,1.0,1.0,4.0,4.0,1.0,Neutral or Dissatisfied
55.0,507.0,2.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,Satisfied
37.0,1585.0,0.0,4.0,1.0,3.0,1.0,1.0,5.0,4.0,Neutral or Dissatisfied
45.0,179.0,0.0,1.0,1.0,4.0,5.0,1.0,5.0,3.0,Satisfied
10.0,406.0,9.0,4.0,4.0,5.0,4.0,3.0,5.0,1.0,Neutral or Dissatisfied
45.0,3870.0,0.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,Satisfied
53.0,328.0,0.0,0.0,0.0,4.0,4.0,3.0,3.0,5.0,Satisfied
17.0,236.0,0.0,4.0,1.0,1.0,4.0,4.0,3.0,4.0,Satisfied
72.0,447.0,0.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,Neutral or Dissatisfied
37.0,3903.0,0.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,Satisfied
30.0,588.0,0.0,5.0,3.0,5.0,3.0,1.0,3.0,4.0,Neutral or Dissatisfied
47.0,3892.0,0.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,Satisfied
62.0,737.0,0.0,4.0,3.0,1.0,3.0,3.0,5.0,3.0,Neutral or Dissatisfied
42.0,3757.0,0.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,Satisfied
47.0,296.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,Neutral or Dissatisfied
59.0,1620.0,9.0,1.0,1.0,3.0,3.0,1.0,5.0,4.0,Satisfied
59.0,577.0,0.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,Satisfied
11.0,408.0,0.0,4.0,2.0,4.0,2.0,5.0,5.0,3.0,Neutral or Dissatisfied
11.0,773.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,Neutral or Dissatisfied
26.0,3484.0,0.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,Satisfied
27.0,239.0,0.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,Neutral or Dissatisfied
60.0,2065.0,0.0,4.0,1.0,4.0,3.0,3.0,5.0,4.0,Neutral or Dissatisfied
9.0,436.0,0.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,Neutral or Dissatisfied
22.0,462.0,0.0,0.0,5.0,3.0,5.0,2.0,1.0,1.0,Satisfied
16.0,3234.0,0.0,1.0,3.0,2.0,4.0,1.0,3.0,3.0,Neutral or Dissatisfied
39.0,759.0,0.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,Satisfied
60.0,2556.0,0.0,4.0,2.0,3.0,5.0,2.0,2.0,4.0,Neutral or Dissatisfied
41.0,1045.0,0.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,Satisfied
64.0,602.0,0.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,Neutral or Dissatisfied
47.0,764.0,0.0,4.0,4.0,5.0,4.0,5.0,1.0,4.0,Satisfied
29.0,1171.0,0.0,1.0,3.0,5.0,4.0,1.0,3.0,4.0,Satisfied
43.0,101.0,0.0,4.0,0.0,5.0,5.0,3.0,1.0,5.0,Neutral or Dissatisfied
23.0,447.0,0.0,0.0,4.0,5.0,4.0,3.0,4.0,1.0,Neutral or Dissatisfied
14.0,1400.0,0.0,4.0,5.0,5.0,5.0,1.0,3.0,3.0,Satisfied
56.0,3959.0,0.0,2.0,2.0,4.0,5.0,2.0,4.0,4.0,Satisfied
55.0,1711.0,0.0,1.0,1.0,3.0,5.0,1.0,4.0,4.0,Satisfied
57.0,570.0,0.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,Satisfied
23.0,551.0,0.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,Neutral or Dissatisfied
28.0,2454.0,0.0,3.0,3.0,5.0,5.0,3.0,4.0,5.0,Satisfied
30.0,1844.0,6.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,Neutral or Dissatisfied
36.0,373.0,7.0,3.0,3.0,1.0,5.0,3.0,5.0,5.0,Satisfied
44.0,605.0,0.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,Satisfied
48.0,862.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,Neutral or Dissatisfied
10.0,431.0,3.0,5.0,4.0,4.0,4.0,2.0,5.0,4.0,Neutral or Dissatisfied
25.0,261.0,0.0,0.0,3.0,2.0,3.0,1.0,3.0,5.0,Neutral or Dissatisfied
51.0,551.0,1.0,5.0,2.0,4.0,4.0,3.0,2.0,5.0,Neutral or Dissatisfied
7.0,844.0,0.0,4.0,3.0,5.0,3.0,3.0,5.0,2.0,Neutral or Dissatisfied
70.0,313.0,0.0,5.0,3.0,5.0,4.0,1.0,5.0,4.0,Neutral or Dissatisfied
43.0,1916.0,0.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,Satisfied
37.0,641.0,0.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,Neutral or Dissatisfied
38.0,533.0,0.0,1.0,1.0,3.0,3.0,1.0,5.0,4.0,Satisfied
35.0,1947.0,0.0,5.0,4.0,4.0,4.0,3.0,5.0,1.0,Satisfied
64.0,622.0,0.0,4.0,3.0,5.0,3.0,1.0,3.0,1.0,Neutral or Dissatisfied
60.0,216.0,4.0,5.0,5.0,1.0,4.0,5.0,1.0,3.0,Satisfied
54.0,581.0,0.0,2.0,2.0,3.0,4.0,2.0,1.0,4.0,Neutral or Dissatisfied
54.0,1337.0,0.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,Satisfied
57.0,531.0,0.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,Neutral or Dissatisfied
37.0,605.0,0.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,Satisfied
54.0,501.0,0.0,5.0,5.0,1.0,4.0,5.0,2.0,4.0,Neutral or Dissatisfied
51.0,3377.0,0.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Satisfied
28.0,589.0,0.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,Satisfied
47.0,2556.0,0.0,5.0,2.0,1.0,5.0,3.0,5.0,1.0,Neutral or Dissatisfied
20.0,806.0,5.0,2.0,2.0,5.0,2.0,2.0,4.0,4.0,Neutral or Dissatisfied
66.0,1846.0,7.0,2.0,4.0,1.0,4.0,3.0,1.0,4.0,Neutral or Dissatisfied
26.0,522.0,10.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,Neutral or Dissatisfied
51.0,3681.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,Neutral or Dissatisfied
64.0,1598.0,0.0,4.0,4.0,5.0,4.0,1.0,3.0,2.0,Neutral or Dissatisfied
54.0,347.0,7.0,5.0,3.0,3.0,2.0,4.0,3.0,3.0,Neutral or Dissatisfied
38.0,867.0,0.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,Satisfied
39.0,868.0,0.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,Satisfied
21.0,759.0,0.0,4.0,2.0,5.0,2.0,2.0,5.0,3.0,Neutral or Dissatisfied
57.0,102.0,0.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,Satisfied
50.0,1999.0,0.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,Satisfied
40.0,946.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,Satisfied
42.0,746.0,0.0,4.0,4.0,2.0,3.0,4.0,1.0,4.0,Neutral or Dissatisfied
49.0,353.0,0.0,1.0,3.0,2.0,3.0,3.0,4.0,4.0,Neutral or Dissatisfied
47.0,446.0,0.0,2.0,2.0,4.0,4.0,2.0,5.0,4.0,Satisfied
34.0,1744.0,0.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,Neutral or Dissatisfied
62.0,546.0,0.0,4.0,2.0,4.0,2.0,1.0,2.0,1.0,Neutral or Dissatisfied
27.0,258.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,Satisfied
31.0,129.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,4.0,Neutral or Dissatisfied
57.0,223.0,0.0,5.0,0.0,4.0,0.0,3.0,5.0,2.0,Neutral or Dissatisfied
38.0,406.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,Neutral or Dissatisfied
52.0,669.0,8.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,Neutral or Dissatisfied
12.0,308.0,0.0,5.0,5.0,3.0,5.0,2.0,5.0,5.0,Satisfied
51.0,1276.0,0.0,2.0,2.0,5.0,4.0,2.0,4.0,4.0,Satisfied
9.0,228.0,0.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,Satisfied
22.0,420.0,0.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,Neutral or Dissatisfied
52.0,2328.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,Satisfied
47.0,1823.0,0.0,1.0,1.0,3.0,4.0,1.0,3.0,5.0,Satisfied
39.0,3081.0,0.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0,Satisfied
52.0,1090.0,0.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,Satisfied
58.0,1608.0,0.0,1.0,1.0,5.0,4.0,1.0,5.0,4.0,Satisfied
26.0,147.0,0.0,4.0,2.0,4.0,2.0,4.0,3.0,1.0,Neutral or Dissatisfied
30.0,566.0,0.0,2.0,4.0,1.0,1.0,2.0,4.0,1.0,Neutral or Dissatisfied
23.0,187.0,0.0,1.0,3.0,2.0,3.0,4.0,3.0,5.0,Neutral or Dissatisfied
57.0,2604.0,0.0,2.0,2.0,1.0,4.0,2.0,3.0,3.0,Neutral or Dissatisfied
26.0,645.0,3.0,5.0,2.0,1.0,2.0,3.0,2.0,1.0,Neutral or Dissatisfied
49.0,1005.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,Satisfied
30.0,3711.0,0.0,5.0,5.0,3.0,3.0,5.0,5.0,4.0,Satisfied
20.0,407.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,5.0,Neutral or Dissatisfied
59.0,407.0,0.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,Satisfied
49.0,3982.0,0.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,Satisfied
40.0,3324.0,0.0,1.0,3.0,5.0,3.0,3.0,4.0,1.0,Satisfied
34.0,255.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,5.0,Neutral or Dissatisfied
42.0,787.0,1.0,1.0,4.0,3.0,5.0,4.0,3.0,5.0,Satisfied
54.0,838.0,0.0,4.0,2.0,3.0,5.0,1.0,2.0,4.0,Neutral or Dissatisfied
58.0,1090.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,5.0,Satisfied
64.0,1050.0,0.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,Neutral or Dissatisfied
35.0,2585.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Neutral or Dissatisfied
30.0,259.0,0.0,5.0,4.0,3.0,4.0,5.0,3.0,5.0,Neutral or Dissatisfied
50.0,1087.0,0.0,2.0,2.0,5.0,4.0,2.0,4.0,4.0,Satisfied
36.0,628.0,0.0,1.0,3.0,4.0,3.0,4.0,1.0,3.0,Neutral or Dissatisfied
44.0,1041.0,4.0,4.0,3.0,5.0,3.0,3.0,5.0,4.0,Neutral or Dissatisfied
39.0,712.0,0.0,1.0,3.0,3.0,5.0,1.0,2.0,4.0,Satisfied
27.0,1598.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,Satisfied
61.0,2994.0,3.0,3.0,3.0,2.0,2.0,4.0,5.0,2.0,Neutral or Dissatisfied
16.0,1096.0,0.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,Neutral or Dissatisfied
36.0,144.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,5.0,Neutral or Dissatisfied
48.0,402.0,0.0,1.0,1.0,5.0,4.0,1.0,4.0,3.0,Satisfied
18.0,1814.0,0.0,5.0,3.0,5.0,3.0,4.0,4.0,5.0,Neutral or Dissatisfied
31.0,3271.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,Satisfied
22.0,395.0,0.0,0.0,3.0,1.0,3.0,3.0,2.0,3.0,Neutral or Dissatisfied
25.0,1927.0,0.0,2.0,2.0,4.0,4.0,2.0,5.0,4.0,Satisfied
21.0,920.0,0.0,5.0,0.0,4.0,0.0,2.0,3.0,5.0,Satisfied
25.0,630.0,0.0,5.0,1.0,5.0,1.0,1.0,3.0,5.0,Neutral or Dissatisfied
22.0,551.0,0.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,Satisfied
59.0,2095.0,0.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,Satisfied
45.0,1732.0,0.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,Satisfied
58.0,125.0,0.0,4.0,4.0,3.0,2.0,4.0,4.0,5.0,Satisfied
40.0,192.0,0.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,Satisfied
55.0,2288.0,0.0,2.0,2.0,5.0,5.0,2.0,5.0,4.0,Satisfied
51.0,2967.0,0.0,5.0,5.0,2.0,5.0,5.0,3.0,5.0,Satisfied
38.0,1428.0,5.0,1.0,3.0,3.0,2.0,3.0,4.0,2.0,Satisfied
29.0,228.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,1.0,Satisfied
40.0,241.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,Neutral or Dissatisfied
66.0,373.0,9.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,Satisfied
57.0,299.0,0.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,Satisfied
29.0,343.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,4.0,Neutral or Dissatisfied
70.0,2092.0,0.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,Neutral or Dissatisfied
40.0,1416.0,0.0,5.0,2.0,2.0,2.0,1.0,2.0,4.0,Neutral or Dissatisfied
39.0,507.0,6.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,Neutral or Dissatisfied
28.0,1192.0,0.0,4.0,4.0,5.0,4.0,2.0,5.0,2.0,Satisfied
25.0,919.0,0.0,1.0,3.0,3.0,3.0,2.0,3.0,5.0,Neutral or Dissatisfied
26.0,1012.0,0.0,5.0,5.0,3.0,5.0,3.0,3.0,4.0,Satisfied
46.0,1598.0,0.0,5.0,4.0,5.0,4.0,4.0,3.0,2.0,Satisfied
32.0,1609.0,0.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,Satisfied
27.0,679.0,0.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,Neutral or Dissatisfied
24.0,532.0,0.0,0.0,2.0,4.0,2.0,4.0,4.0,4.0,Neutral or Dissatisfied
39.0,308.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,Neutral or Dissatisfied
52.0,1709.0,10.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,Satisfied
45.0,589.0,0.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,Neutral or Dissatisfied
45.0,3375.0,0.0,2.0,2.0,3.0,5.0,2.0,5.0,4.0,Satisfied
34.0,196.0,0.0,4.0,2.0,5.0,2.0,1.0,4.0,1.0,Neutral or Dissatisfied
10.0,1562.0,0.0,4.0,3.0,4.0,3.0,1.0,5.0,4.0,Neutral or Dissatisfied
43.0,1390.0,6.0,2.0,2.0,5.0,5.0,2.0,4.0,4.0,Satisfied
64.0,2174.0,0.0,4.0,3.0,3.0,4.0,1.0,1.0,4.0,Neutral or Dissatisfied
41.0,3132.0,0.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,Satisfied
31.0,526.0,0.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,Neutral or Dissatisfied
38.0,3402.0,0.0,2.0,2.0,5.0,5.0,2.0,5.0,5.0,Satisfied
50.0,255.0,0.0,2.0,2.0,3.0,4.0,2.0,5.0,4.0,Satisfied
52.0,304.0,2.0,0.0,0.0,3.0,4.0,1.0,4.0,5.0,Satisfied
47.0,365.0,0.0,5.0,2.0,3.0,2.0,2.0,1.0,1.0,Neutral or Dissatisfied
28.0,1303.0,0.0,5.0,2.0,5.0,2.0,4.0,4.0,1.0,Neutral or Dissatisfied
9.0,1979.0,5.0,2.0,2.0,4.0,5.0,2.0,3.0,5.0,Satisfied
36.0,588.0,0.0,2.0,2.0,5.0,2.0,3.0,5.0,3.0,Neutral or Dissatisfied
59.0,834.0,0.0,3.0,2.0,3.0,2.0,3.0,5.0,5.0,Neutral or Dissatisfied
38.0,1947.0,0.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,Satisfied
55.0,216.0,0.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,Neutral or Dissatisfied
61.0,859.0,0.0,5.0,5.0,4.0,5.0,2.0,4.0,1.0,Satisfied
58.0,3120.0,0.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,Satisfied
44.0,101.0,0.0,1.0,1.0,3.0,5.0,1.0,2.0,5.0,Satisfied
51.0,342.0,0.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,Satisfied
50.0,1009.0,0.0,3.0,3.0,5.0,5.0,3.0,1.0,5.0,Satisfied
41.0,3170.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,Satisfied
27.0,258.0,6.0,0.0,0.0,4.0,0.0,3.0,5.0,5.0,Satisfied
35.0,956.0,0.0,4.0,2.0,5.0,4.0,3.0,1.0,5.0,Neutral or Dissatisfied
49.0,2072.0,0.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,Satisfied
47.0,3255.0,0.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,Satisfied
25.0,667.0,0.0,0.0,3.0,4.0,3.0,3.0,5.0,1.0,Neutral or Dissatisfied
31.0,259.0,0.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,Neutral or Dissatisfied
56.0,328.0,0.0,4.0,4.0,5.0,1.0,4.0,4.0,5.0,Satisfied
41.0,119.0,0.0,3.0,3.0,1.0,2.0,3.0,4.0,4.0,Satisfied
25.0,192.0,0.0,3.0,1.0,1.0,1.0,3.0,4.0,5.0,Neutral or Dissatisfied
61.0,359.0,0.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,Satisfied
11.0,160.0,0.0,4.0,0.0,4.0,0.0,2.0,5.0,2.0,Neutral or Dissatisfied
10.0,301.0,0.0,4.0,4.0,2.0,4.0,3.0,1.0,4.0,Neutral or Dissatisfied
54.0,1183.0,0.0,4.0,2.0,3.0,3.0,2.0,1.0,5.0,Neutral or Dissatisfied
38.0,1705.0,1.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,Satisfied
39.0,84.0,0.0,3.0,0.0,5.0,2.0,2.0,2.0,4.0,Satisfied
41.0,3210.0,0.0,2.0,4.0,1.0,4.0,2.0,3.0,3.0,Neutral or Dissatisfied
33.0,304.0,1.0,5.0,1.0,4.0,1.0,1.0,4.0,3.0,Neutral or Dissatisfied
40.0,3906.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,Satisfied
39.0,262.0,8.0,1.0,5.0,4.0,4.0,1.0,2.0,4.0,Neutral or Dissatisfied
9.0,1325.0,0.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,Neutral or Dissatisfied
30.0,846.0,0.0,4.0,4.0,3.0,4.0,4.0,1.0,3.0,Neutral or Dissatisfied
31.0,101.0,0.0,5.0,5.0,2.0,5.0,5.0,3.0,5.0,Satisfied
41.0,2519.0,0.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,Satisfied
53.0,2121.0,0.0,1.0,1.0,2.0,5.0,1.0,5.0,1.0,Satisfied
42.0,304.0,0.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,Neutral or Dissatisfied
25.0,1269.0,0.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,Neutral or Dissatisfied
42.0,1042.0,0.0,5.0,4.0,5.0,4.0,2.0,5.0,1.0,Neutral or Dissatisfied
21.0,480.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,Neutral or Dissatisfied
41.0,2369.0,0.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,Satisfied
51.0,2725.0,0.0,1.0,1.0,4.0,4.0,1.0,5.0,5.0,Satisfied
47.0,3446.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,Satisfied
60.0,817.0,0.0,3.0,2.0,1.0,3.0,4.0,4.0,3.0,Neutral or Dissatisfied
32.0,283.0,8.0,0.0,4.0,3.0,4.0,5.0,3.0,5.0,Neutral or Dissatisfied
24.0,432.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,3.0,Neutral or Dissatisfied
59.0,1826.0,0.0,2.0,2.0,5.0,4.0,2.0,4.0,5.0,Satisfied
41.0,372.0,0.0,4.0,5.0,3.0,5.0,2.0,3.0,2.0,Satisfied
54.0,309.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,2.0,Neutral or Dissatisfied
47.0,677.0,0.0,1.0,1.0,3.0,4.0,1.0,5.0,5.0,Satisfied
51.0,322.0,0.0,4.0,1.0,4.0,1.0,3.0,1.0,1.0,Neutral or Dissatisfied
25.0,829.0,0.0,2.0,5.0,4.0,5.0,2.0,3.0,5.0,Satisfied
57.0,192.0,0.0,5.0,5.0,5.0,4.0,1.0,4.0,5.0,Satisfied
20.0,792.0,0.0,3.0,3.0,1.0,4.0,3.0,3.0,4.0,Satisfied
32.0,416.0,0.0,0.0,2.0,1.0,2.0,3.0,5.0,3.0,Neutral or Dissatisfied
53.0,3038.0,0.0,0.0,0.0,3.0,5.0,3.0,3.0,5.0,Satisfied
43.0,337.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,Neutral or Dissatisfied
