Age,Flight Distance,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Satisfaction
20.0,1824.0,0.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,Satisfied
42.0,3680.0,0.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,Satisfied
22.0,991.0,0.0,3.0,3.0,4.0,3.0,1.0,4.0,2.0,Neutral or Dissatisfied
65.0,3207.0,7.0,1.0,5.0,3.0,5.0,1.0,4.0,4.0,Satisfied
38.0,562.0,6.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,Neutral or Dissatisfied
46.0,837.0,0.0,4.0,4.0,1.0,5.0,4.0,5.0,5.0,Satisfied
32.0,761.0,0.0,4.0,4.0,3.0,5.0,4.0,1.0,5.0,Satisfied
36.0,67.0,0.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,Neutral or Dissatisfied
32.0,544.0,0.0,5.0,2.0,1.0,2.0,4.0,1.0,3.0,Neutral or Dissatisfied
28.0,2789.0,0.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,Satisfied
21.0,257.0,1.0,0.0,2.0,4.0,2.0,4.0,1.0,1.0,Neutral or Dissatisfied
39.0,762.0,0.0,2.0,2.0,5.0,2.0,2.0,3.0,1.0,Neutral or Dissatisfied
22.0,1616.0,0.0,2.0,2.0,3.0,4.0,2.0,1.0,3.0,Satisfied
41.0,1645.0,0.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,Satisfied
54.0,247.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,1.0,Neutral or Dissatisfied
38.0,402.0,0.0,1.0,2.0,2.0,3.0,2.0,5.0,3.0,Satisfied
51.0,1947.0,0.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,Satisfied
18.0,641.0,6.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,Satisfied
10.0,1671.0,0.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,Neutral or Dissatisfied
38.0,406.0,5.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,Neutral or Dissatisfied
23.0,1947.0,0.0,5.0,5.0,1.0,2.0,5.0,4.0,2.0,Neutral or Dissatisfied
50.0,2784.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,Satisfied
23.0,296.0,0.0,5.0,3.0,3.0,3.0,5.0,5.0,1.0,Neutral or Dissatisfied
72.0,333.0,0.0,5.0,5.0,3.0,5.0,1.0,3.0,3.0,Satisfied
22.0,644.0,10.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,Neutral or Dissatisfied
41.0,2652.0,0.0,2.0,2.0,3.0,4.0,2.0,4.0,5.0,Satisfied
24.0,516.0,0.0,1.0,3.0,2.0,2.0,1.0,3.0,4.0,Neutral or Dissatisfied
41.0,2586.0,0.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,Satisfied
58.0,1045.0,0.0,4.0,2.0,4.0,5.0,1.0,3.0,4.0,Neutral or Dissatisfied
26.0,811.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,4.0,Neutral or Dissatisfied
47.0,996.0,0.0,4.0,4.0,5.0,4.0,2.0,5.0,1.0,Satisfied
57.0,1849.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,Satisfied
16.0,377.0,0.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,Neutral or Dissatisfied
26.0,1013.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Neutral or Dissatisfied
43.0,1703.0,5.0,1.0,1.0,5.0,4.0,1.0,4.0,5.0,Satisfied
15.0,624.0,0.0,5.0,1.0,4.0,1.0,2.0,5.0,1.0,Neutral or Dissatisfied
42.0,1832.0,0.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,Satisfied
46.0,1052.0,0.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,Neutral or Dissatisfied
52.0,600.0,9.0,2.0,1.0,4.0,1.0,3.0,2.0,3.0,Neutral or Dissatisfied
39.0,2068.0,0.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,Satisfied
22.0,871.0,0.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,Neutral or Dissatisfied
15.0,2296.0,0.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,Neutral or Dissatisfied
70.0,173.0,0.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,Satisfied
53.0,406.0,0.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,Satisfied
26.0,620.0,0.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,Neutral or Dissatisfied
28.0,733.0,0.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,Satisfied
45.0,1919.0,0.0,5.0,2.0,4.0,2.0,3.0,5.0,5.0,Neutral or Dissatisfied
50.0,997.0,0.0,4.0,4.0,3.0,4.0,3.0,3.0,1.0,Neutral or Dissatisfied
26.0,646.0,0.0,4.0,4.0,5.0,4.0,3.0,3.0,1.0,Satisfied
39.0,1635.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,Satisfied
57.0,3306.0,0.0,2.0,2.0,5.0,5.0,2.0,5.0,4.0,Satisfied
45.0,3709.0,0.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,Satisfied
20.0,239.0,0.0,4.0,0.0,5.0,0.0,3.0,5.0,2.0,Satisfied
21.0,1235.0,0.0,2.0,1.0,1.0,1.0,4.0,3.0,4.0,Neutral or Dissatisfied
38.0,1620.0,0.0,5.0,5.0,5.0,3.0,5.0,4.0,2.0,Satisfied
42.0,1346.0,0.0,5.0,3.0,4.0,4.0,2.0,4.0,5.0,Neutral or Dissatisfied
41.0,1192.0,0.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,Neutral or Dissatisfied
29.0,479.0,3.0,5.0,3.0,5.0,3.0,3.0,4.0,1.0,Neutral or Dissatisfied
25.0,1464.0,0.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,Satisfied
37.0,2421.0,1.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,Satisfied
42.0,266.0,0.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,Neutral or Dissatisfied
23.0,359.0,0.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,Satisfied
48.0,1947.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,Satisfied
30.0,1609.0,0.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,Satisfied
57.0,312.0,0.0,4.0,1.0,1.0,2.0,4.0,5.0,5.0,Satisfied
41.0,2292.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,Neutral or Dissatisfied
76.0,2061.0,0.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,Satisfied
58.0,189.0,0.0,2.0,5.0,4.0,5.0,2.0,4.0,4.0,Satisfied
45.0,512.0,0.0,2.0,4.0,3.0,4.0,2.0,4.0,1.0,Satisfied
46.0,1242.0,0.0,4.0,1.0,4.0,1.0,5.0,4.0,1.0,Neutral or Dissatisfied
27.0,255.0,0.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,Satisfied
29.0,2013.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,Neutral or Dissatisfied
26.0,920.0,0.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,Satisfied
48.0,1448.0,7.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,Satisfied
51.0,1660.0,0.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,Satisfied
31.0,416.0,4.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,Neutral or Dissatisfied
43.0,1599.0,0.0,3.0,3.0,5.0,4.0,3.0,5.0,5.0,Satisfied
37.0,302.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,Satisfied
25.0,1750.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,Neutral or Dissatisfied
73.0,3686.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,3.0,Neutral or Dissatisfied
18.0,628.0,0.0,0.0,3.0,5.0,3.0,2.0,5.0,4.0,Neutral or Dissatisfied
22.0,521.0,0.0,0.0,4.0,3.0,4.0,1.0,5.0,5.0,Satisfied
18.0,749.0,0.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,Satisfied
40.0,2077.0,0.0,4.0,1.0,5.0,5.0,4.0,5.0,4.0,Satisfied
31.0,733.0,0.0,5.0,0.0,1.0,0.0,2.0,4.0,1.0,Satisfied
25.0,480.0,0.0,0.0,4.0,5.0,4.0,4.0,3.0,1.0,Satisfied
41.0,237.0,0.0,4.0,0.0,4.0,0.0,2.0,3.0,1.0,Neutral or Dissatisfied
53.0,395.0,7.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,Neutral or Dissatisfied
51.0,3080.0,0.0,5.0,1.0,3.0,5.0,1.0,5.0,5.0,Satisfied
48.0,689.0,0.0,5.0,3.0,3.0,5.0,1.0,4.0,5.0,Neutral or Dissatisfied
48.0,867.0,0.0,3.0,3.0,5.0,3.0,3.0,4.0,5.0,Neutral or Dissatisfied
32.0,3247.0,0.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,Satisfied
8.0,109.0,0.0,5.0,3.0,5.0,3.0,1.0,4.0,3.0,Neutral or Dissatisfied
62.0,1947.0,4.0,5.0,0.0,3.0,0.0,4.0,5.0,2.0,Satisfied
50.0,2399.0,0.0,3.0,3.0,5.0,2.0,3.0,5.0,2.0,Satisfied
55.0,1924.0,7.0,5.0,0.0,3.0,4.0,2.0,3.0,4.0,Satisfied
49.0,1797.0,0.0,2.0,2.0,5.0,4.0,2.0,3.0,4.0,Satisfied
9.0,399.0,0.0,4.0,2.0,5.0,2.0,5.0,3.0,1.0,Neutral or Dissatisfied
37.0,1423.0,0.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,Satisfied
50.0,3474.0,0.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,Satisfied
40.0,569.0,0.0,2.0,2.0,4.0,2.0,2.0,5.0,2.0,Satisfied
34.0,2089.0,0.0,5.0,3.0,4.0,3.0,1.0,3.0,2.0,Neutral or Dissatisfied
37.0,455.0,0.0,4.0,3.0,1.0,3.0,3.0,3.0,4.0,Neutral or Dissatisfied
55.0,986.0,0.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,Neutral or Dissatisfied
34.0,569.0,0.0,5.0,1.0,3.0,4.0,3.0,3.0,5.0,Neutral or Dissatisfied
29.0,1576.0,0.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,Neutral or Dissatisfied
37.0,2480.0,0.0,2.0,2.0,4.0,5.0,2.0,4.0,5.0,Satisfied
31.0,1560.0,0.0,2.0,4.0,3.0,4.0,2.0,5.0,4.0,Satisfied
36.0,1020.0,5.0,0.0,2.0,3.0,2.0,3.0,5.0,4.0,Neutral or Dissatisfied
41.0,308.0,0.0,4.0,4.0,2.0,5.0,4.0,1.0,5.0,Satisfied
29.0,2182.0,0.0,5.0,5.0,5.0,2.0,5.0,4.0,2.0,Satisfied
31.0,606.0,0.0,5.0,3.0,3.0,5.0,3.0,3.0,5.0,Satisfied
68.0,1723.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,Neutral or Dissatisfied
33.0,134.0,0.0,0.0,1.0,4.0,1.0,3.0,2.0,4.0,Neutral or Dissatisfied
14.0,67.0,0.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,Satisfied
23.0,577.0,0.0,3.0,3.0,3.0,3.0,4.0,1.0,5.0,Neutral or Dissatisfied
45.0,3158.0,0.0,4.0,4.0,5.0,3.0,4.0,2.0,2.0,Satisfied
37.0,931.0,0.0,5.0,4.0,3.0,2.0,5.0,1.0,2.0,Neutral or Dissatisfied
34.0,1024.0,0.0,3.0,3.0,1.0,3.0,4.0,2.0,5.0,Neutral or Dissatisfied
46.0,2721.0,0.0,2.0,1.0,4.0,5.0,1.0,4.0,5.0,Satisfied
65.0,447.0,7.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,Neutral or Dissatisfied
60.0,257.0,0.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,Satisfied
22.0,373.0,0.0,0.0,5.0,3.0,5.0,3.0,3.0,5.0,Satisfied
35.0,2091.0,0.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,Satisfied
19.0,516.0,0.0,4.0,4.0,5.0,5.0,4.0,2.0,4.0,Satisfied
34.0,405.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,Neutral or Dissatisfied
53.0,3240.0,6.0,2.0,2.0,5.0,4.0,2.0,5.0,4.0,Satisfied
40.0,588.0,0.0,1.0,1.0,3.0,5.0,1.0,1.0,5.0,Satisfied
21.0,317.0,0.0,0.0,5.0,4.0,5.0,3.0,1.0,5.0,Satisfied
15.0,679.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,5.0,Neutral or Dissatisfied
57.0,1688.0,0.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,Satisfied
35.0,2033.0,6.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,Satisfied
26.0,611.0,0.0,2.0,3.0,3.0,3.0,3.0,1.0,5.0,Neutral or Dissatisfied
20.0,631.0,0.0,1.0,5.0,5.0,5.0,2.0,4.0,2.0,Satisfied
36.0,463.0,10.0,4.0,4.0,1.0,4.0,4.0,5.0,4.0,Satisfied
40.0,1620.0,0.0,3.0,3.0,3.0,5.0,3.0,4.0,5.0,Satisfied
39.0,1781.0,0.0,5.0,5.0,4.0,1.0,5.0,3.0,4.0,Satisfied
23.0,352.0,10.0,2.0,4.0,1.0,4.0,3.0,3.0,5.0,Neutral or Dissatisfied
55.0,294.0,0.0,0.0,0.0,5.0,4.0,4.0,1.0,4.0,Satisfied
20.0,534.0,0.0,5.0,3.0,5.0,3.0,3.0,5.0,1.0,Neutral or Dissatisfied
58.0,3534.0,0.0,2.0,2.0,5.0,5.0,2.0,5.0,4.0,Satisfied
50.0,1515.0,0.0,2.0,2.0,5.0,3.0,2.0,4.0,5.0,Satisfied
32.0,143.0,2.0,4.0,0.0,3.0,0.0,3.0,5.0,1.0,Satisfied
30.0,1721.0,0.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,Neutral or Dissatisfied
22.0,1277.0,0.0,5.0,5.0,1.0,1.0,3.0,3.0,1.0,Satisfied
40.0,1379.0,0.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,Neutral or Dissatisfied
25.0,547.0,0.0,3.0,2.0,4.0,2.0,3.0,4.0,1.0,Neutral or Dissatisfied
67.0,3437.0,1.0,2.0,2.0,3.0,4.0,2.0,5.0,4.0,Satisfied
30.0,265.0,0.0,3.0,2.0,1.0,2.0,2.0,3.0,5.0,Neutral or Dissatisfied
69.0,483.0,0.0,5.0,2.0,4.0,2.0,3.0,4.0,5.0,Neutral or Dissatisfied
48.0,762.0,0.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,Satisfied
24.0,349.0,2.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,Neutral or Dissatisfied
32.0,163.0,0.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,Satisfied
51.0,1025.0,5.0,3.0,3.0,5.0,5.0,3.0,5.0,4.0,Satisfied
23.0,658.0,4.0,5.0,2.0,4.0,5.0,2.0,2.0,4.0,Satisfied
48.0,585.0,0.0,5.0,5.0,3.0,2.0,5.0,1.0,2.0,Neutral or Dissatisfied
14.0,1107.0,0.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,Neutral or Dissatisfied
54.0,3087.0,0.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,Satisfied
54.0,780.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,4.0,Neutral or Dissatisfied
29.0,2227.0,0.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,Satisfied
58.0,667.0,0.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,Satisfied
67.0,957.0,0.0,1.0,2.0,3.0,4.0,3.0,1.0,4.0,Neutral or Dissatisfied
39.0,1878.0,0.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,Satisfied
40.0,2079.0,0.0,5.0,0.0,5.0,2.0,3.0,2.0,4.0,Satisfied
48.0,113.0,0.0,5.0,2.0,3.0,2.0,4.0,2.0,1.0,Neutral or Dissatisfied
46.0,1828.0,0.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,Satisfied
23.0,214.0,0.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,Satisfied
56.0,416.0,0.0,2.0,2.0,3.0,5.0,2.0,3.0,2.0,Satisfied
29.0,2402.0,0.0,4.0,4.0,3.0,4.0,1.0,3.0,2.0,Neutral or Dissatisfied
20.0,3454.0,0.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,Satisfied
36.0,679.0,7.0,1.0,4.0,3.0,2.0,1.0,4.0,3.0,Neutral or Dissatisfied
26.0,1055.0,0.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,Neutral or Dissatisfied
59.0,631.0,0.0,4.0,2.0,5.0,2.0,3.0,3.0,1.0,Neutral or Dissatisfied
37.0,134.0,0.0,3.0,3.0,5.0,3.0,4.0,3.0,5.0,Neutral or Dissatisfied
58.0,2918.0,0.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,Satisfied
23.0,1948.0,8.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,Satisfied
28.0,3099.0,0.0,2.0,4.0,3.0,5.0,2.0,3.0,5.0,Satisfied
32.0,3043.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,Satisfied
44.0,649.0,0.0,1.0,3.0,1.0,3.0,4.0,1.0,5.0,Neutral or Dissatisfied
62.0,912.0,0.0,3.0,3.0,1.0,3.0,3.0,1.0,4.0,Neutral or Dissatisfied
41.0,188.0,0.0,5.0,5.0,3.0,5.0,5.0,2.0,5.0,Satisfied
41.0,108.0,0.0,2.0,2.0,3.0,5.0,2.0,3.0,5.0,Satisfied
35.0,1076.0,0.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,Satisfied
31.0,834.0,0.0,5.0,5.0,4.0,1.0,5.0,4.0,1.0,Neutral or Dissatisfied
44.0,1068.0,0.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,Satisfied
43.0,937.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,Satisfied
20.0,337.0,0.0,3.0,1.0,5.0,1.0,2.0,3.0,4.0,Neutral or Dissatisfied
57.0,2002.0,0.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,Satisfied
13.0,599.0,0.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,Neutral or Dissatisfied
7.0,2419.0,0.0,4.0,2.0,4.0,2.0,4.0,1.0,3.0,Neutral or Dissatisfied
16.0,370.0,0.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,Satisfied
37.0,119.0,0.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,Neutral or Dissatisfied
38.0,354.0,3.0,2.0,1.0,5.0,4.0,2.0,2.0,4.0,Satisfied
22.0,950.0,0.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,Neutral or Dissatisfied
41.0,1951.0,0.0,2.0,5.0,4.0,5.0,5.0,4.0,5.0,Satisfied
52.0,605.0,0.0,4.0,4.0,1.0,4.0,4.0,2.0,4.0,Satisfied
40.0,445.0,0.0,4.0,4.0,1.0,4.0,4.0,4.0,5.0,Satisfied
80.0,3825.0,0.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,Neutral or Dissatisfied
60.0,341.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,4.0,Satisfied
35.0,3983.0,10.0,4.0,4.0,3.0,2.0,4.0,5.0,3.0,Satisfied
24.0,1075.0,0.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,Satisfied
38.0,590.0,0.0,5.0,1.0,4.0,1.0,3.0,3.0,5.0,Neutral or Dissatisfied
30.0,584.0,0.0,2.0,5.0,2.0,5.0,3.0,2.0,5.0,Neutral or Dissatisfied
27.0,528.0,0.0,0.0,4.0,4.0,4.0,4.0,5.0,1.0,Satisfied
39.0,3968.0,0.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,Satisfied
38.0,2293.0,10.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,Neutral or Dissatisfied
40.0,612.0,0.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,Neutral or Dissatisfied
42.0,2475.0,0.0,3.0,4.0,5.0,5.0,3.0,4.0,5.0,Satisfied
58.0,403.0,0.0,5.0,3.0,4.0,3.0,2.0,3.0,3.0,Neutral or Dissatisfied
44.0,405.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,Neutral or Dissatisfied
24.0,649.0,7.0,0.0,5.0,3.0,5.0,2.0,2.0,1.0,Satisfied
50.0,2845.0,0.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,Neutral or Dissatisfied
21.0,101.0,0.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,Neutral or Dissatisfied
50.0,1362.0,0.0,3.0,4.0,3.0,3.0,3.0,2.0,5.0,Neutral or Dissatisfied
42.0,696.0,0.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,Neutral or Dissatisfied
60.0,486.0,0.0,1.0,2.0,5.0,4.0,1.0,4.0,5.0,Satisfied
27.0,2149.0,0.0,3.0,2.0,5.0,4.0,3.0,1.0,3.0,Satisfied
43.0,2646.0,0.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,Satisfied
49.0,3145.0,0.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,Satisfied
40.0,406.0,5.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,Satisfied
45.0,1818.0,0.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,Satisfied
25.0,802.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,Neutral or Dissatisfied
58.0,73.0,0.0,5.0,1.0,4.0,1.0,3.0,2.0,3.0,Neutral or Dissatisfied
19.0,544.0,0.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,Neutral or Dissatisfied
67.0,460.0,0.0,5.0,2.0,4.0,4.0,2.0,1.0,4.0,Neutral or Dissatisfied
22.0,581.0,0.0,0.0,4.0,3.0,4.0,1.0,4.0,1.0,Satisfied
68.0,214.0,0.0,5.0,5.0,4.0,5.0,3.0,4.0,1.0,Satisfied
25.0,489.0,0.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,Neutral or Dissatisfied
48.0,534.0,0.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,Satisfied
48.0,844.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,Neutral or Dissatisfied
26.0,760.0,0.0,5.0,3.0,4.0,3.0,2.0,5.0,4.0,Neutral or Dissatisfied
48.0,163.0,0.0,4.0,0.0,1.0,3.0,3.0,5.0,5.0,Satisfied
47.0,3785.0,3.0,2.0,4.0,3.0,5.0,2.0,4.0,5.0,Satisfied
17.0,395.0,0.0,1.0,4.0,4.0,4.0,2.0,4.0,3.0,Satisfied
60.0,507.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,Satisfied
39.0,1121.0,6.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,Satisfied
46.0,493.0,2.0,4.0,1.0,3.0,4.0,1.0,3.0,5.0,Neutral or Dissatisfied
40.0,588.0,0.0,5.0,2.0,4.0,2.0,2.0,4.0,2.0,Neutral or Dissatisfied
47.0,2433.0,0.0,3.0,4.0,4.0,5.0,3.0,2.0,5.0,Satisfied
55.0,1557.0,0.0,1.0,1.0,4.0,5.0,1.0,2.0,5.0,Satisfied
28.0,2288.0,0.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,Neutral or Dissatisfied
31.0,1947.0,0.0,1.0,1.0,4.0,3.0,1.0,4.0,3.0,Neutral or Dissatisfied
64.0,1256.0,0.0,5.0,3.0,3.0,3.0,5.0,5.0,2.0,Neutral or Dissatisfied
15.0,737.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0,Neutral or Dissatisfied
12.0,1188.0,0.0,4.0,4.0,5.0,4.0,2.0,5.0,1.0,Satisfied
47.0,1974.0,0.0,3.0,3.0,5.0,5.0,3.0,4.0,5.0,Satisfied
58.0,1276.0,0.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,Neutral or Dissatisfied
40.0,3893.0,0.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,Satisfied
28.0,3124.0,0.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,Satisfied
45.0,957.0,0.0,2.0,2.0,3.0,5.0,2.0,5.0,5.0,Satisfied
47.0,1041.0,8.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0,Neutral or Dissatisfied
59.0,3892.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,Satisfied
39.0,2484.0,0.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,Satisfied
15.0,2909.0,0.0,1.0,1.0,3.0,5.0,1.0,4.0,5.0,Satisfied
25.0,2260.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,Neutral or Dissatisfied
15.0,1188.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,Neutral or Dissatisfied
46.0,3065.0,0.0,2.0,2.0,5.0,4.0,2.0,5.0,4.0,Satisfied
27.0,1050.0,0.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,Neutral or Dissatisfied
35.0,1729.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,Neutral or Dissatisfied
26.0,522.0,0.0,5.0,0.0,1.0,0.0,4.0,4.0,3.0,Satisfied
45.0,1890.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,Satisfied
56.0,1037.0,0.0,2.0,1.0,3.0,5.0,1.0,5.0,5.0,Satisfied
33.0,1222.0,0.0,5.0,4.0,4.0,4.0,1.0,2.0,3.0,Neutral or Dissatisfied
33.0,2576.0,0.0,5.0,3.0,4.0,3.0,3.0,5.0,3.0,Neutral or Dissatisfied
33.0,643.0,0.0,5.0,3.0,4.0,3.0,3.0,5.0,4.0,Neutral or Dissatisfied
59.0,2899.0,0.0,3.0,2.0,5.0,5.0,3.0,5.0,5.0,Satisfied
42.0,213.0,0.0,4.0,0.0,3.0,3.0,4.0,1.0,2.0,Neutral or Dissatisfied
24.0,2233.0,5.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,Satisfied
29.0,1750.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,Neutral or Dissatisfied
54.0,2214.0,2.0,2.0,2.0,5.0,4.0,2.0,4.0,5.0,Satisfied
23.0,3017.0,0.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,Satisfied
50.0,1089.0,0.0,2.0,2.0,5.0,5.0,2.0,4.0,5.0,Satisfied
57.0,557.0,0.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,Neutral or Dissatisfied
46.0,692.0,0.0,5.0,0.0,5.0,5.0,4.0,1.0,4.0,Neutral or Dissatisfied
13.0,1660.0,3.0,4.0,3.0,5.0,3.0,1.0,3.0,2.0,Neutral or Dissatisfied
30.0,1092.0,0.0,1.0,4.0,4.0,4.0,2.0,3.0,2.0,Neutral or Dissatisfied
64.0,391.0,0.0,5.0,0.0,3.0,5.0,3.0,3.0,5.0,Satisfied
45.0,2495.0,0.0,4.0,4.0,1.0,3.0,4.0,4.0,2.0,Satisfied
36.0,3871.0,0.0,1.0,1.0,5.0,3.0,1.0,5.0,4.0,Satisfied
39.0,2590.0,0.0,1.0,3.0,3.0,4.0,1.0,4.0,5.0,Satisfied
