Age,Flight Distance,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Satisfaction
28.0,647.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,Neutral or Dissatisfied
30.0,2783.0,0.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,Satisfied
40.0,369.0,4.0,2.0,2.0,3.0,2.0,3.0,4.0,1.0,Neutral or Dissatisfied
39.0,221.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,Satisfied
23.0,304.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,3.0,Neutral or Dissatisfied
45.0,369.0,0.0,2.0,2.0,1.0,5.0,2.0,1.0,5.0,Satisfied
29.0,338.0,0.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,Neutral or Dissatisfied
69.0,251.0,0.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,Neutral or Dissatisfied
14.0,451.0,0.0,4.0,5.0,4.0,5.0,4.0,3.0,2.0,Satisfied
13.0,651.0,0.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,Neutral or Dissatisfied
19.0,325.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,Neutral or Dissatisfied
10.0,621.0,0.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,Neutral or Dissatisfied
7.0,647.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,Neutral or Dissatisfied
51.0,370.0,0.0,4.0,2.0,1.0,2.0,3.0,3.0,5.0,Neutral or Dissatisfied
57.0,621.0,7.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,Neutral or Dissatisfied
51.0,338.0,0.0,4.0,1.0,3.0,3.0,5.0,1.0,2.0,Neutral or Dissatisfied
37.0,304.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,Satisfied
34.0,369.0,0.0,3.0,4.0,5.0,4.0,4.0,1.0,2.0,Neutral or Dissatisfied
43.0,369.0,1.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,Neutral or Dissatisfied
39.0,1136.0,0.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,Satisfied
51.0,1136.0,0.0,2.0,2.0,4.0,5.0,2.0,5.0,4.0,Satisfied
50.0,1136.0,0.0,3.0,3.0,5.0,4.0,3.0,5.0,5.0,Satisfied
42.0,1136.0,0.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,Neutral or Dissatisfied
46.0,3444.0,0.0,3.0,3.0,1.0,5.0,3.0,3.0,5.0,Satisfied
56.0,1136.0,0.0,5.0,2.0,1.0,3.0,1.0,5.0,5.0,Neutral or Dissatisfied
46.0,1136.0,6.0,5.0,2.0,4.0,4.0,2.0,1.0,4.0,Neutral or Dissatisfied
27.0,1136.0,0.0,5.0,2.0,5.0,2.0,2.0,4.0,2.0,Neutral or Dissatisfied
13.0,1136.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,Neutral or Dissatisfied
49.0,3249.0,1.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,Satisfied
47.0,3182.0,0.0,4.0,2.0,4.0,5.0,4.0,5.0,5.0,Satisfied
15.0,570.0,0.0,5.0,0.0,4.0,0.0,2.0,3.0,4.0,Satisfied
38.0,587.0,6.0,3.0,3.0,4.0,3.0,3.0,5.0,2.0,Neutral or Dissatisfied
46.0,3223.0,0.0,2.0,5.0,4.0,4.0,5.0,4.0,4.0,Satisfied
43.0,587.0,1.0,3.0,3.0,5.0,4.0,3.0,5.0,5.0,Satisfied
45.0,570.0,0.0,3.0,3.0,4.0,3.0,1.0,3.0,5.0,Neutral or Dissatisfied
34.0,570.0,4.0,1.0,1.0,4.0,1.0,3.0,4.0,4.0,Neutral or Dissatisfied
25.0,587.0,3.0,4.0,5.0,3.0,5.0,1.0,5.0,1.0,Satisfied
18.0,570.0,1.0,4.0,5.0,5.0,5.0,3.0,3.0,1.0,Satisfied
29.0,3513.0,0.0,3.0,3.0,5.0,5.0,3.0,3.0,5.0,Satisfied
43.0,3132.0,0.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,Satisfied
48.0,587.0,0.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,Satisfied
59.0,3499.0,0.0,3.0,3.0,5.0,5.0,3.0,4.0,5.0,Satisfied
42.0,570.0,0.0,5.0,5.0,4.0,4.0,5.0,2.0,4.0,Neutral or Dissatisfied
27.0,187.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,Neutral or Dissatisfied
53.0,2363.0,0.0,2.0,2.0,2.0,1.0,2.0,5.0,5.0,Satisfied
16.0,570.0,0.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0,Satisfied
65.0,587.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,1.0,Neutral or Dissatisfied
58.0,570.0,0.0,1.0,4.0,2.0,4.0,4.0,1.0,3.0,Neutral or Dissatisfied
42.0,587.0,0.0,5.0,4.0,4.0,5.0,3.0,3.0,4.0,Satisfied
53.0,570.0,0.0,2.0,1.0,4.0,4.0,4.0,5.0,3.0,Neutral or Dissatisfied
41.0,587.0,0.0,4.0,2.0,5.0,2.0,3.0,3.0,5.0,Neutral or Dissatisfied
36.0,570.0,0.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,Neutral or Dissatisfied
44.0,587.0,0.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,Satisfied
62.0,570.0,0.0,4.0,2.0,4.0,4.0,1.0,4.0,5.0,Neutral or Dissatisfied
33.0,570.0,0.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,Neutral or Dissatisfied
46.0,587.0,0.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,Neutral or Dissatisfied
44.0,570.0,0.0,5.0,2.0,5.0,4.0,3.0,4.0,5.0,Neutral or Dissatisfied
49.0,587.0,0.0,4.0,1.0,3.0,4.0,4.0,3.0,4.0,Neutral or Dissatisfied
21.0,570.0,0.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,Neutral or Dissatisfied
57.0,570.0,0.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,Satisfied
33.0,587.0,0.0,3.0,3.0,1.0,3.0,4.0,3.0,1.0,Neutral or Dissatisfied
42.0,587.0,0.0,1.0,5.0,4.0,3.0,5.0,4.0,2.0,Neutral or Dissatisfied
55.0,1618.0,0.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,Satisfied
28.0,1618.0,9.0,1.0,1.0,4.0,1.0,1.0,5.0,2.0,Neutral or Dissatisfied
43.0,1618.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,Satisfied
42.0,1618.0,3.0,1.0,1.0,3.0,1.0,4.0,3.0,2.0,Neutral or Dissatisfied
43.0,1618.0,0.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,Neutral or Dissatisfied
67.0,1618.0,7.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,Neutral or Dissatisfied
27.0,1618.0,0.0,5.0,5.0,4.0,5.0,3.0,3.0,4.0,Satisfied
25.0,1618.0,10.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,Satisfied
33.0,1618.0,0.0,5.0,3.0,4.0,3.0,2.0,1.0,3.0,Neutral or Dissatisfied
53.0,1619.0,0.0,3.0,4.0,4.0,5.0,3.0,5.0,5.0,Satisfied
54.0,3569.0,0.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,Satisfied
52.0,682.0,0.0,5.0,5.0,1.0,2.0,5.0,2.0,3.0,Neutral or Dissatisfied
52.0,682.0,0.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,Neutral or Dissatisfied
41.0,682.0,0.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,Satisfied
43.0,2482.0,0.0,1.0,1.0,5.0,4.0,1.0,5.0,4.0,Satisfied
44.0,3384.0,0.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,Satisfied
30.0,682.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,Neutral or Dissatisfied
24.0,282.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,4.0,Neutral or Dissatisfied
29.0,682.0,0.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,Neutral or Dissatisfied
58.0,682.0,0.0,2.0,4.0,3.0,3.0,4.0,1.0,4.0,Satisfied
64.0,682.0,0.0,4.0,1.0,3.0,5.0,3.0,2.0,4.0,Neutral or Dissatisfied
40.0,570.0,8.0,3.0,3.0,5.0,3.0,1.0,4.0,2.0,Neutral or Dissatisfied
33.0,3012.0,0.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,Neutral or Dissatisfied
51.0,570.0,0.0,5.0,2.0,5.0,5.0,3.0,3.0,5.0,Neutral or Dissatisfied
16.0,570.0,0.0,1.0,4.0,1.0,4.0,2.0,2.0,4.0,Neutral or Dissatisfied
60.0,570.0,0.0,4.0,4.0,3.0,5.0,3.0,3.0,5.0,Satisfied
33.0,570.0,3.0,4.0,3.0,5.0,3.0,5.0,3.0,2.0,Neutral or Dissatisfied
22.0,570.0,0.0,3.0,2.0,4.0,2.0,3.0,1.0,5.0,Neutral or Dissatisfied
54.0,570.0,0.0,4.0,1.0,5.0,1.0,4.0,3.0,1.0,Neutral or Dissatisfied
8.0,570.0,0.0,5.0,3.0,5.0,3.0,2.0,4.0,3.0,Neutral or Dissatisfied
65.0,570.0,0.0,4.0,1.0,3.0,5.0,2.0,2.0,5.0,Satisfied
27.0,570.0,0.0,5.0,2.0,3.0,2.0,2.0,3.0,2.0,Neutral or Dissatisfied
68.0,570.0,2.0,3.0,3.0,4.0,3.0,4.0,1.0,3.0,Neutral or Dissatisfied
50.0,570.0,0.0,5.0,1.0,4.0,4.0,3.0,2.0,5.0,Neutral or Dissatisfied
53.0,570.0,6.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,Satisfied
42.0,1847.0,0.0,3.0,3.0,5.0,5.0,3.0,5.0,5.0,Satisfied
51.0,3542.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,Satisfied
25.0,479.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,Satisfied
42.0,2773.0,0.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,Satisfied
44.0,2345.0,0.0,1.0,1.0,5.0,4.0,1.0,4.0,5.0,Satisfied
23.0,479.0,1.0,0.0,3.0,3.0,3.0,2.0,4.0,1.0,Neutral or Dissatisfied
45.0,459.0,2.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,Satisfied
37.0,479.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,5.0,Satisfied
27.0,3195.0,0.0,2.0,2.0,3.0,5.0,2.0,3.0,5.0,Satisfied
35.0,479.0,5.0,4.0,4.0,1.0,3.0,4.0,2.0,3.0,Neutral or Dissatisfied
52.0,2004.0,0.0,1.0,1.0,4.0,4.0,1.0,5.0,5.0,Satisfied
42.0,1772.0,1.0,1.0,1.0,3.0,4.0,1.0,5.0,5.0,Satisfied
50.0,2211.0,0.0,1.0,1.0,4.0,4.0,1.0,5.0,5.0,Satisfied
35.0,3835.0,0.0,3.0,3.0,5.0,4.0,3.0,5.0,5.0,Satisfied
58.0,479.0,0.0,1.0,1.0,5.0,4.0,1.0,3.0,5.0,Satisfied
51.0,3475.0,0.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0,Satisfied
37.0,459.0,6.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,Neutral or Dissatisfied
22.0,2453.0,0.0,1.0,4.0,1.0,3.0,1.0,3.0,3.0,Satisfied
13.0,459.0,0.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,Neutral or Dissatisfied
32.0,459.0,0.0,4.0,1.0,4.0,1.0,3.0,2.0,4.0,Neutral or Dissatisfied
34.0,459.0,0.0,5.0,1.0,5.0,1.0,2.0,5.0,3.0,Neutral or Dissatisfied
27.0,459.0,1.0,5.0,1.0,5.0,1.0,2.0,5.0,4.0,Neutral or Dissatisfied
26.0,479.0,8.0,2.0,5.0,4.0,5.0,2.0,4.0,5.0,Satisfied
20.0,2409.0,4.0,5.0,5.0,3.0,4.0,5.0,3.0,5.0,Satisfied
48.0,1460.0,0.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,Satisfied
48.0,1460.0,6.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,Satisfied
37.0,1460.0,0.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,Satisfied
54.0,1460.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,5.0,Neutral or Dissatisfied
22.0,1060.0,0.0,5.0,5.0,1.0,5.0,3.0,2.0,2.0,Satisfied
20.0,1060.0,0.0,2.0,2.0,3.0,2.0,4.0,1.0,5.0,Neutral or Dissatisfied
35.0,1460.0,0.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,Neutral or Dissatisfied
51.0,1460.0,0.0,4.0,3.0,4.0,3.0,2.0,5.0,2.0,Neutral or Dissatisfied
19.0,1460.0,0.0,4.0,3.0,3.0,3.0,1.0,5.0,3.0,Neutral or Dissatisfied
26.0,1460.0,0.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,Neutral or Dissatisfied
59.0,1460.0,0.0,2.0,2.0,5.0,5.0,2.0,4.0,4.0,Satisfied
48.0,2378.0,0.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,Neutral or Dissatisfied
49.0,2378.0,0.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,Neutral or Dissatisfied
22.0,2378.0,0.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,Satisfied
61.0,2378.0,0.0,4.0,4.0,1.0,3.0,4.0,2.0,4.0,Neutral or Dissatisfied
30.0,2378.0,0.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,Satisfied
52.0,2378.0,0.0,4.0,1.0,4.0,3.0,1.0,4.0,5.0,Neutral or Dissatisfied
38.0,2279.0,0.0,1.0,1.0,3.0,1.0,3.0,5.0,3.0,Neutral or Dissatisfied
41.0,2279.0,0.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,Satisfied
27.0,2279.0,0.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,Satisfied
31.0,2279.0,0.0,3.0,3.0,3.0,5.0,3.0,5.0,4.0,Satisfied
55.0,2279.0,0.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,Satisfied
51.0,2279.0,0.0,1.0,1.0,5.0,3.0,1.0,3.0,4.0,Satisfied
38.0,779.0,0.0,1.0,1.0,4.0,2.0,1.0,5.0,4.0,Satisfied
33.0,2279.0,0.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,Neutral or Dissatisfied
31.0,2279.0,0.0,5.0,1.0,3.0,1.0,2.0,5.0,3.0,Neutral or Dissatisfied
68.0,2279.0,8.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,Neutral or Dissatisfied
10.0,2279.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,Neutral or Dissatisfied
14.0,2279.0,0.0,4.0,1.0,3.0,1.0,3.0,4.0,3.0,Neutral or Dissatisfied
66.0,2279.0,0.0,5.0,1.0,5.0,5.0,2.0,2.0,5.0,Neutral or Dissatisfied
67.0,2279.0,0.0,4.0,1.0,5.0,4.0,2.0,5.0,5.0,Neutral or Dissatisfied
50.0,2279.0,0.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,Satisfied
40.0,2043.0,0.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,Satisfied
52.0,1719.0,0.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,Satisfied
45.0,1107.0,0.0,5.0,5.0,1.0,3.0,5.0,3.0,3.0,Neutral or Dissatisfied
28.0,1107.0,0.0,2.0,2.0,3.0,2.0,3.0,4.0,1.0,Neutral or Dissatisfied
27.0,1020.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,4.0,Neutral or Dissatisfied
22.0,1107.0,0.0,4.0,3.0,1.0,3.0,4.0,2.0,4.0,Satisfied
27.0,2534.0,0.0,2.0,2.0,3.0,4.0,2.0,3.0,5.0,Satisfied
23.0,1107.0,0.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,Neutral or Dissatisfied
59.0,1107.0,0.0,1.0,1.0,3.0,5.0,1.0,5.0,4.0,Satisfied
49.0,3720.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,Satisfied
29.0,2218.0,0.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,Satisfied
41.0,1107.0,0.0,2.0,1.0,4.0,4.0,1.0,5.0,4.0,Satisfied
39.0,3720.0,0.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Satisfied
39.0,1750.0,0.0,1.0,1.0,4.0,5.0,1.0,5.0,4.0,Satisfied
60.0,1609.0,0.0,1.0,1.0,3.0,5.0,1.0,4.0,5.0,Satisfied
39.0,2406.0,0.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,Satisfied
48.0,1107.0,0.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,Satisfied
46.0,1107.0,0.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,Satisfied
57.0,1788.0,0.0,3.0,2.0,3.0,4.0,3.0,5.0,5.0,Satisfied
18.0,2835.0,0.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,Satisfied
49.0,1107.0,0.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Satisfied
56.0,1020.0,0.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,Satisfied
46.0,1107.0,0.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,Satisfied
28.0,2028.0,0.0,1.0,4.0,5.0,4.0,1.0,5.0,4.0,Satisfied
56.0,1107.0,0.0,2.0,2.0,4.0,5.0,2.0,4.0,4.0,Satisfied
45.0,1020.0,0.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,Satisfied
65.0,1993.0,0.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,Neutral or Dissatisfied
25.0,1673.0,0.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,Satisfied
50.0,1107.0,0.0,3.0,3.0,1.0,3.0,4.0,1.0,3.0,Neutral or Dissatisfied
24.0,1020.0,0.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,Neutral or Dissatisfied
48.0,2047.0,0.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,Satisfied
27.0,3207.0,0.0,4.0,4.0,1.0,2.0,4.0,4.0,1.0,Neutral or Dissatisfied
28.0,1107.0,0.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,Neutral or Dissatisfied
47.0,1107.0,0.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,Satisfied
25.0,1107.0,0.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,Neutral or Dissatisfied
46.0,2294.0,0.0,1.0,1.0,4.0,5.0,1.0,2.0,4.0,Satisfied
30.0,3629.0,0.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,Neutral or Dissatisfied
47.0,3404.0,0.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,Satisfied
55.0,707.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,Neutral or Dissatisfied
35.0,1761.0,0.0,4.0,2.0,4.0,4.0,2.0,5.0,4.0,Satisfied
23.0,707.0,0.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,Satisfied
42.0,707.0,0.0,4.0,4.0,2.0,1.0,4.0,5.0,5.0,Satisfied
32.0,1107.0,0.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,Neutral or Dissatisfied
17.0,1107.0,0.0,5.0,2.0,3.0,2.0,4.0,1.0,3.0,Neutral or Dissatisfied
61.0,1107.0,0.0,4.0,2.0,4.0,4.0,2.0,3.0,5.0,Neutral or Dissatisfied
18.0,1020.0,0.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,Neutral or Dissatisfied
18.0,1107.0,0.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,Neutral or Dissatisfied
43.0,1107.0,0.0,0.0,5.0,4.0,5.0,5.0,3.0,2.0,Neutral or Dissatisfied
14.0,1107.0,0.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,Neutral or Dissatisfied
27.0,1107.0,0.0,5.0,2.0,3.0,2.0,4.0,5.0,1.0,Neutral or Dissatisfied
55.0,1107.0,0.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,Neutral or Dissatisfied
66.0,1107.0,0.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,Neutral or Dissatisfied
50.0,1020.0,0.0,4.0,1.0,3.0,1.0,3.0,1.0,3.0,Neutral or Dissatisfied
21.0,1107.0,0.0,4.0,2.0,4.0,2.0,5.0,5.0,1.0,Neutral or Dissatisfied
29.0,1020.0,0.0,4.0,1.0,4.0,1.0,4.0,3.0,1.0,Neutral or Dissatisfied
67.0,1020.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,Neutral or Dissatisfied
12.0,1020.0,0.0,4.0,3.0,5.0,3.0,2.0,1.0,1.0,Neutral or Dissatisfied
60.0,2338.0,0.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,Satisfied
15.0,1107.0,0.0,5.0,5.0,5.0,5.0,2.0,3.0,4.0,Satisfied
20.0,1020.0,0.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,Neutral or Dissatisfied
12.0,1107.0,0.0,5.0,3.0,5.0,3.0,3.0,3.0,4.0,Neutral or Dissatisfied
15.0,1107.0,0.0,1.0,1.0,3.0,1.0,4.0,2.0,5.0,Neutral or Dissatisfied
56.0,3538.0,0.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,Satisfied
43.0,1698.0,8.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,Satisfied
70.0,2910.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,Neutral or Dissatisfied
42.0,356.0,3.0,4.0,5.0,4.0,5.0,5.0,1.0,4.0,Neutral or Dissatisfied
50.0,356.0,0.0,4.0,2.0,3.0,4.0,4.0,4.0,5.0,Neutral or Dissatisfied
39.0,3321.0,0.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,Satisfied
19.0,119.0,0.0,4.0,0.0,5.0,0.0,2.0,4.0,4.0,Neutral or Dissatisfied
29.0,119.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,Neutral or Dissatisfied
22.0,119.0,0.0,4.0,0.0,4.0,0.0,5.0,5.0,4.0,Satisfied
50.0,119.0,0.0,3.0,1.0,3.0,3.0,3.0,5.0,2.0,Neutral or Dissatisfied
48.0,331.0,0.0,0.0,0.0,5.0,5.0,3.0,5.0,2.0,Satisfied
41.0,331.0,0.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,Neutral or Dissatisfied
60.0,3841.0,0.0,1.0,1.0,3.0,4.0,1.0,5.0,5.0,Satisfied
40.0,331.0,0.0,2.0,2.0,3.0,5.0,2.0,5.0,5.0,Satisfied
34.0,290.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,Neutral or Dissatisfied
23.0,2513.0,0.0,0.0,0.0,3.0,2.0,3.0,4.0,2.0,Satisfied
68.0,331.0,0.0,4.0,3.0,3.0,5.0,2.0,5.0,4.0,Neutral or Dissatisfied
65.0,257.0,0.0,3.0,2.0,3.0,1.0,3.0,5.0,2.0,Neutral or Dissatisfied
35.0,2091.0,0.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,Satisfied
57.0,3449.0,0.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,Satisfied
23.0,331.0,0.0,0.0,5.0,4.0,5.0,2.0,3.0,5.0,Satisfied
45.0,2684.0,0.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,Satisfied
60.0,331.0,0.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,Satisfied
44.0,257.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Satisfied
46.0,2306.0,0.0,0.0,0.0,4.0,5.0,3.0,2.0,4.0,Satisfied
34.0,257.0,0.0,1.0,1.0,4.0,1.0,3.0,2.0,5.0,Neutral or Dissatisfied
36.0,3721.0,0.0,0.0,0.0,4.0,4.0,3.0,5.0,5.0,Satisfied
48.0,2943.0,0.0,0.0,0.0,5.0,5.0,1.0,3.0,4.0,Satisfied
39.0,331.0,0.0,2.0,2.0,3.0,2.0,3.0,5.0,3.0,Neutral or Dissatisfied
60.0,1745.0,0.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,Satisfied
58.0,3133.0,0.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,Satisfied
35.0,331.0,0.0,3.0,3.0,5.0,3.0,2.0,5.0,1.0,Neutral or Dissatisfied
42.0,3941.0,0.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,Satisfied
53.0,3464.0,0.0,2.0,2.0,5.0,4.0,2.0,5.0,5.0,Satisfied
22.0,257.0,0.0,5.0,5.0,3.0,5.0,4.0,5.0,2.0,Satisfied
52.0,331.0,0.0,2.0,4.0,3.0,5.0,4.0,5.0,5.0,Satisfied
50.0,2336.0,7.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,Satisfied
47.0,257.0,0.0,2.0,2.0,3.0,4.0,2.0,3.0,5.0,Satisfied
25.0,331.0,0.0,0.0,5.0,3.0,5.0,1.0,3.0,3.0,Satisfied
47.0,2254.0,0.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,Satisfied
52.0,3309.0,0.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,Satisfied
37.0,331.0,0.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,Satisfied
37.0,290.0,0.0,2.0,2.0,3.0,4.0,2.0,4.0,5.0,Satisfied
47.0,2767.0,0.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,Satisfied
37.0,1628.0,0.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,Satisfied
59.0,331.0,1.0,2.0,2.0,1.0,4.0,2.0,4.0,3.0,Neutral or Dissatisfied
37.0,257.0,0.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,Neutral or Dissatisfied
39.0,331.0,0.0,4.0,4.0,4.0,4.0,3.0,5.0,2.0,Neutral or Dissatisfied
44.0,257.0,0.0,2.0,2.0,3.0,5.0,2.0,5.0,5.0,Satisfied
54.0,1662.0,0.0,1.0,1.0,5.0,4.0,1.0,5.0,4.0,Satisfied
40.0,257.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Satisfied
40.0,290.0,0.0,0.0,2.0,1.0,2.0,4.0,4.0,5.0,Neutral or Dissatisfied
59.0,290.0,7.0,2.0,2.0,2.0,5.0,2.0,5.0,5.0,Satisfied
18.0,257.0,0.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,Neutral or Dissatisfied
29.0,290.0,0.0,5.0,5.0,4.0,5.0,3.0,3.0,2.0,Satisfied
52.0,257.0,0.0,5.0,4.0,2.0,4.0,2.0,3.0,3.0,Satisfied
26.0,331.0,0.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,Satisfied
29.0,257.0,0.0,4.0,3.0,1.0,3.0,3.0,1.0,2.0,Neutral or Dissatisfied
52.0,257.0,0.0,1.0,3.0,2.0,3.0,3.0,2.0,4.0,Neutral or Dissatisfied
64.0,290.0,0.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,Neutral or Dissatisfied
21.0,257.0,0.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,Neutral or Dissatisfied
7.0,331.0,0.0,3.0,4.0,1.0,4.0,3.0,3.0,2.0,Neutral or Dissatisfied
28.0,331.0,0.0,3.0,1.0,4.0,1.0,2.0,5.0,1.0,Neutral or Dissatisfied
